11237,21/03/1964,Brendon,Salinas,M,30/03/1986
10679,25/09/1956,Neven,Brender,M,13/05/1990
11162,25/03/1953,Kauko,Narlikar,F,28/03/1985
11872,17/01/1953,Cheong,Riexinger,M,06/12/1987
10510,13/02/1960,Keung,Slobodova,F,20/04/1990
11231,28/01/1959,Marit,Narwekar,F,07/04/1988
10857,11/06/1957,Fusako,Stenning&,F,04/04/1990
10077,18/04/1964,Mona,Azuma,M,02/03/1990
11188,13/03/1956,Kazuyasu,Kushner,F,23/04/1987
10234,18/01/1961,Arunachalam,Bakhtari,X,19/11/1990
10829,11/07/1955,Alper,Narahara,F,22/02/1993
11242,27/12/1958,Jinya,Camurati,F,30/04/1989
10981,22/07/1956,Sugwoo,Dulin,F,03/01/1989
10541,05/11/1955,Godehard,Eiter,M,28/02/1986
10948a,23/12/1952,Shigehito,Brodie,M,30/09/1996
11250,15/08/1957,Sverrir,Cusworth,M,30/06/1992
11649,07/10/1954,Shen,Bernardinello,F,05/02/1991
10875,27/10/1958,Filipp,Suri,F,19/05/1988
10672,23/03/1954,Bluma,Zeilberger,M,13/07/1986
10603,02/08/1955,Wayne,Restivo,M,20/07/1995
10656,18/06/1962,Sanjay,Litzkow,M,21/06/1988
11172,25/06/1963,Kristian,Sudkamp,F,06/06/1989
10713,14/04/1959,Jagoda,Naumovich,M,26/04/1986
11639,02/05/1964,Khatoun,Herath,M,18/02/1987
11936,18/11/1956,Oddvar,Jonsson,F,26/05/1993
11389,29/12/1959,Ronnie,Provine,M,14/01/1988
10554,01/08/1958,Dines,Gerlach,M,28/11/1990
10583,03/03/1964,Prasadram,Stille,F,14/02/1985
10114,16/02/1957,Munir,Demeyer,F,17/07/1992
11811,05/07/1953,Herb,Boissier,M,28/03/1992
11511,02/06/1964,Arlette,Mikschl,M,06/09/1991
10926,13/10/1954,Leni,Eppinger,F,30/04/1990
11858,21/11/1962,Slavian,Baik,M,12/11/1988
10630,10/08/1954,Bezalel,Katzenelson,F,26/06/1993
11837,26/03/1957,Shigeaki,Sury,F,15/06/1990
11285,23/02/1962,Randy,Koshino,M,03/03/1997
10181,22/01/1963,Sibyl,Nooteboom,M,22/06/1988
11050,23/09/1952,Elvis,Katiyar,M,06/05/1986
11427,15/08/1963,Haldun,Iisaka,F,25/02/1994
10174,15/05/1959,Badri,Furudate,M,01/06/1987
11805,05/06/1953,Rosine,Grandbois,M,01/09/1985
10960,24/10/1959,Billur,Braunschweig,M,14/03/1988
11873,09/08/1960,Venkatesan,Reeken,F,14/11/1998
10968,19/03/1961,Lakshmi,Kolinko,M,11/08/1985
10634,01/08/1954,Nahid,Chepyzhov,M,11/11/1990
11813,27/04/1952,Gita,Muhlberg,F,16/03/1987
10722,03/10/1960,Dung,Gornas,M,17/01/1989
10784,27/01/1957,Weijing,Bottner,F,12/05/1987
10070,20/08/1955,Reuven,Garigliano,M,14/10/1985
11542,11/05/1960,Maia,Kawashima,M,20/06/1985
10378,05/09/1964,Takahira,Lichtner,M,30/12/1990
10988,24/06/1955,Chinya,Deyuan,M,19/06/1985
10931,30/06/1963,Abdulla,Beutelspacher,F,14/06/1992
10889,21/06/1956,Cheong,Coors,F,11/08/1987
11535,08/11/1956,Aemilian,Ohori,F,09/07/1988
11815,09/04/1963,Akemi,Sommen,M,12/04/1986
11625,10/11/1959,Kokou,Hemaspaandra,F,11/09/1988
10946,08/09/1956,Shaz,Kabayashi,M,04/02/1996
10743,26/12/1963,Kiyomitsu,Peltason,M,10/06/1985
10348,11/03/1956,Mahendra,Picco,F,22/10/1995
11863,03/07/1962,Stella,Peng,M,16/12/1988
11743,05/04/1956,Clyde,Huttel,F,17/04/1996
10342,17/03/1960,Stella,Hiroyama,X,25/07/1987
11174,14/09/1952,Akhilish,Milicia,M,24/05/1996
11582,21/08/1961,Willard,Baar,M,08/04/1990
11475,25/04/1957,Dekang,Siegrist,F,04/08/1997
11466,04/01/1964,Naftali,Koshino,F,03/05/1986
10668,20/03/1959,Maren,Granlund,F,25/09/1989
11245,24/03/1960,Jaideep,Pews,F,25/11/1994
10205,20/05/1953,Mabhin,Leijenhorst,F,23/08/1993
11086,24/10/1958,Yishai,Dalphin,X,03/03/1988
11635,13/07/1964,Nalini,Mahnke,F,13/10/1989
11523,25/01/1953,Yuguang,Pezzoli,F,23/12/1992
10941,26/08/1960,Katsuyuki,Norsworthy,M,22/08/1993
11360,24/05/1953,Fen,Schach,M,12/01/1989
11247,12/01/1958,Ranga,Rebaine,M,05/02/1993
10938,11/05/1958,Shaowei,Iisaku,F,24/09/1985
10614,11/07/1953,Gila,Ozeri,F,03/03/1990
11746,22/05/1952,Koichi,Marrakchi,X,17/11/1988
10266,24/02/1958,Sukumar,Rassart,M,25/05/1990
10690,06/09/1962,Matt,Jumpertz,F,22/08/1989
11874,30/10/1956,Baoqiu,Motley,M,27/07/1995
11054,28/09/1960,Utpal,Krohn,M,18/07/1986
11981,11/04/1964,LiMin,Horswill,M,14/09/1990
11749,28/11/1957,Masamitsu,Penttonen,M,26/08/1985
11525,14/04/1958,Tadahiro,Huttel,M,03/11/1988
11432,15/01/1965,Yongmao,Zwicker,M,19/10/1987
11541,25/05/1957,Chinhyun,Coombs,F,05/04/1990
11426,01/09/1958,Shuky,Schwartzbauer,M,02/07/1987
11173,26/12/1957,Tooru,Warwick,M,03/07/1988
10545,12/01/1963,Hauke,dAstous,M,30/06/1990
11213,19/10/1955,Vugranam,Munoz,F,17/06/1998
11718,31/07/1956,Richard,Marshall,F,11/08/1996
10595,10/12/1964,Giri,Undy,M,24/11/1989
10423,10/01/1956,Dante,Cronin,F,06/09/1998
11558,20/06/1959,Sungwon,Hofting,M,18/09/1996
11915,16/08/1954,Miomir,Mawatari,M,29/08/1987
11571,11/11/1957,Jinpo,Takkinen,F,15/02/1986
10419,22/06/1964,Maria,Bauknecht,F,25/04/1992
11777,17/12/1962,Mayumi,Cooley,M,12/12/1990
11244,20/08/1959,Navin,Restivo,F,08/06/1985
11513,16/07/1954,Otmar,Mahnke,M,27/03/1986
11530,14/11/1956,Oscar,Jarecki,M,10/06/1985
11840,27/07/1962,Jayson,Hofman,M,21/12/1986
10057,30/05/1954,Ebbe,Callaway,F,15/01/1992
10778,13/03/1953,Selwyn,Merey,M,04/07/1986
11452,16/01/1953,Shigehito,Luby,F,26/08/1993
11942,22/08/1957,Uri,Scharstein,F,06/04/1985
11464,22/10/1962,Boutros,Simkin,M,30/05/1992
11485,27/06/1959,Nahid,Khalil,M,04/10/1991
11303,27/04/1957,Jaewoo,Usery,M,05/11/1986
10667,05/08/1955,Makato,Cusworth,F,25/06/1990
10407,05/07/1955,Ulf,Siepmann,M,08/03/1990
10187,26/05/1961,Tommaso,Narwekar,F,01/06/1991
11096,21/02/1962,Shugo,Zallocco,F,12/12/1986
10444,29/07/1956,Kazuhira,Rosis,M,31/03/1993
10605,21/05/1956,Moti,Wixon,F,29/04/1985
10075,09/03/1960,Gao,Dolinsky,F,19/03/1987
10702,25/11/1952,Bader,Szemeredi,M,23/07/1985
10775,12/03/1956,Xiaoheng,Sluis,M,09/12/1988
10749,21/08/1955,King,Brendel,M,26/09/1985
10740,19/04/1956,Suzette,Sadowski,M,15/08/1995
10928,01/11/1961,Udaiprakash,Schmezko,M,07/04/1991
10094,25/05/1957,Arumugam,Ossenbruggen,F,18/04/1987
11469,01/12/1952,Guttorm,Giaccio,M,23/05/1988
10724,06/10/1957,Aluzio,Narlikar,M,04/11/1991
11534,23/08/1960,Surveyors,Besancenot,M,19/11/1988
11309,28/05/1963,Caolyn,Ranai,M,24/01/1994
11537,29/06/1955,DAIDA,Pehl,M,06/07/1986
10103,26/11/1953,Akemi,Birch,M,02/12/1986
11240,12/08/1955,Kiam,Condotta,M,11/11/1988
11324,16/11/1953,Kauko,Billingsley,F,29/08/1985
10377,19/08/1954,Marl,Grospietsch,M,07/05/1990
11975,04/03/1956,Ger,Moehrke,M,24/03/1991
10658,21/11/1956,Junsik,Rijckaert,F,29/04/1994
10415,12/11/1957,Mark,Coorg,M,25/10/1993
10578,18/07/1958,Shigeaki,Shanbhogue,F,24/11/1989
10528,16/05/1963,Koichi,Lakshmanan,F,29/12/1991
11973,10/02/1958,Aamod,Erdmenger,F,13/04/1989
10008,19/02/1958,Saniya,Kalloufi,M,15/09/1994
11112,05/08/1954,Boaz,Mukaidono,M,20/08/1987
11401,20/12/1952,Huan,Merey,F,15/04/1995
11490,10/09/1957,Bedir,Osgood,M,28/04/1990
11932,28/05/1956,Tze,Zolotykh,M,28/12/1987
10833,12/04/1953,Krisda,Gecseg,F,08/02/1989
10867,01/10/1952,Billur,Gyorkos,M,08/10/1986
10294,05/01/1955,Rutger,Miara,M,08/04/1996
10080,03/12/1957,Premal,Baek,M,19/11/1985
10906,06/02/1952,Munehiro,Carrere,F,20/01/1994
11972,01/10/1954,Sibyl,Beausoleil,F,07/10/1990
11945,17/02/1952,Limsoon,Marakhovsky,F,22/07/1991
10514,03/04/1963,Tomofumi,McClure,M,29/04/1992
11068,03/03/1956,Honglan,Harnett,F,29/06/1989
11395,04/03/1959,Nectarios,Chleq,M,20/06/1987
11836,14/09/1952,Ortrud,Bakhtari,M,28/07/1989
11966,22/10/1960,Poornachandra,Rotem,F,20/01/1987
11591,03/10/1961,Kiyomitsu,Lindqvist,M,07/01/1986
11044,18/03/1959,Elvia,Cherinka,M,15/11/1990
10645,01/03/1957,Fumiyo,Esposito,M,01/03/1988
10216,16/07/1958,Amstein,Ghemri,M,30/10/1987
10215,02/04/1954,Xiaobin,Duclos,M,19/10/1987
11075,28/10/1954,Karsten,Belinskaya,F,29/10/1996
11593,04/05/1963,Eckart,Gunderson,M,02/11/1989
10502,07/10/1957,Yonghoan,Marshall,M,04/03/1993
11342,29/12/1959,Xudong,Butner,M,03/02/1998
11595,26/02/1953,Takanari,Kamber,M,23/01/1992
10015,19/08/1959,Guoxiang,Nooteboom,M,02/07/1987
10486,24/08/1952,Amstein,Kossowski,F,08/10/1987
11372,04/09/1953,Susanta,Vilarrasa,M,14/05/1993
10108,07/04/1952,Lunjin,Giveon,M,02/10/1986
11870,30/11/1962,Adas,Quittner,M,28/03/1988
10323,20/06/1958,Kankanahalli,Hinsberger,M,06/06/1991
11774,11/07/1954,Aron,Wroclawski,X,30/12/1997
11292,18/05/1953,Souichi,Sichman,F,11/02/1989
11170,05/05/1952,Minghong,Cannard,M,29/12/1989
11787,31/12/1956,Subhada,Garnick,M,25/08/1987
11282,31/01/1964,Josyula,Schaad,M,11/02/1991
10674,1961-03,Abdelaziz,Bisiani,M,1988-09
10128,15/02/1958,Babette,Lamba,F,06/06/1988
10200,31/12/1961,Vidya,Awdeh,M,16/10/1985
11508,03/05/1956,Ronnie,Ritcey,F,12/04/1988
11794,25/10/1964,Atreye,Ghandeharizadeh,M,02/05/1987
10028,26/11/1963,Domenick,Tempesti,M,22/10/1991
11312,24/11/1956,Shih,Terlouw,F,23/01/1994
10693,14/12/1953,Berhard,Daescu,F,08/01/1986
10991,22/05/1957,Munehiro,Aingworth,M,21/05/1993
10835,23/11/1952,Tomoyuki,Kermarrec,M,28/07/1985
11646,22/06/1953,Lobel,Rubsam,M,11/06/1992
11957,13/06/1958,Frederique,Radivojevic,F,02/04/1992
11428,08/07/1953,Remco,Reinhart,M,31/07/1994
11100,14/10/1955,Berna,Cochrane,M,13/10/1986
10491,09/09/1964,Garnik,Narahar|,X,17/01/1990
11710,20/12/1958,Rajmohan,Hatcliff,F,05/09/1986
11149,28/06/1964,Domenico,Imataki,M,26/08/1987
10283,08/07/1953,Kauko,Birjandi,M,25/05/1988
10170,03/10/1960,Kasturi,Jenevein,F,02/01/1986
10808,11/09/1955,Chenxi,Leijenhorst,M,07/03/1987
11659,08/12/1958,Tremaine,Pileggi,M,31/08/1988
11910,23/09/1961,Tamiya,Luders,F,12/09/1992
11695,03/07/1958,Gretta,Serra,M,26/04/1989
11504,16/06/1962,Saeed,Ananiadou,F,30/09/1990
10404,27/04/1955,Prodip,Rosti,F,28/08/1988
11781,29/11/1964,Tua,Pluym,M,14/11/1987
11118,19/12/1959,Sailaja,Gelosh,F,28/11/1988
10965,10/07/1955,Eckart,Braunschweig,M,29/07/1986
11921,19/10/1958,Yaghout,Benner,M,04/03/1986
11338,03/11/1954,Kwangsub,Hanratty,M,14/04/1987
11989,29/10/1953,Erzsebet,Peltason,M,07/01/1989
11394,02/01/1964,Masadi,Uhrik,M,20/12/1988
10892,13/12/1959,Kazunori,Vieth,M,11/04/1990
10438,25/12/1961,Evgueni,Srimani,F,19/01/1990
10488,17/10/1959,Mihalis,Heering,M,09/06/1994
11181,28/05/1952,Hausi,Cullers,M,11/07/1992
11608,17/04/1961,Jagoda,Jonsson,F,19/04/1987
11438,09/04/1959,Morris,Heping,M,17/11/1994
11217,01/07/1954,Kellie,Mawatari,M,22/09/1987
11356,31/12/1959,Hercules,Gerlach,M,26/10/1985
10895,21/03/1952,Vishwani,Petersohn,M,26/04/1986
11178,12/02/1956,Kellyn,Daescu,M,27/05/1985
10391,13/06/1956,Hongzue,Akaboshi,M,24/12/1989
11202,01/11/1964,Marek,Ranon,F,17/02/1985
10253,12/11/1964,Zsolt,Salinas,F,21/02/1985
11694,26/08/1962,Stamatina,Ozery,F,31/03/1989
10158,01/04/1958,Khedija,Mitsuhashi,M,29/01/1986
11000,12/09/1960,Alain,Bonifati,M,20/08/1988
10594,22/10/1960,Kiyokazu,Whitcomb,M,02/04/1988
10771,10/05/1960,Guiseppe,Kleiser,F,08/11/1989
11251,16/10/1955,Bezalel,Chinal,M,26/11/1985
11971,08/10/1957,Dhritiman,Cooke,M,11/11/1987
10468,28/08/1960,Yoshimitsu,Shobatake,M,28/05/1991
11335,20/11/1960,Bernd,Plump,M,08/10/1991
10424,17/08/1959,Babette,Straney,M,07/08/1989
10738,08/10/1963,Rosita,Oppitz,M,17/01/1988
11035,25/09/1963,Bangqing,Atrawala,M,06/10/1992
11561,25/02/1960,Akeno,McAffer,M,26/12/1989
10588,30/07/1956,Shigeo,Dulay,F,28/01/1987
11680,23/04/1958,Aral,Iwayama,M,13/05/1990
11093,11/11/1959,Licheng,Kitai,F,17/02/1986
11328,13/10/1958,Xiong,Ferriere,M,08/08/1986
10478,08/03/1957,Maik,Ushiama,M,09/06/1992
11528,26/04/1955,Zito,Dolinsky,M,15/06/1987
11166,27/05/1958,Weiyi,Antonisse,M,04/09/1990
11670,25/09/1964,Evgueni,Kroon,F,17/05/1985
11361,07/12/1962,Zhonghui,Birdsall,M,03/08/1987
10359,18/04/1960,Heekeun,Sambasivam,F,09/05/1991
10076,13/06/1952,Erez,Ritzmann,F,09/07/1985
11210,27/09/1957,Kamakshi,Decaestecker,M,27/02/1986
11453,18/11/1962,Fei,Lakshmanan,M,13/07/1990
11311,28/04/1958,Hyuckchul,Bahk,F,15/12/1994
10902,09/05/1964,Inderjeet,Perly,M,22/04/1990
10898,10/11/1961,Munenori,Markovitch,F,10/04/1986
10431,25/05/1961,Patricio,Bugrara,M,08/10/1987
10141,17/01/1960,Shahaf,Ishibashi,F,06/05/1993
11980,03/07/1955,Yechezkel,Pews,M,20/01/1992
11619,14/08/1958,Taiji,Ozeki,F,01/09/1992
11195,04/09/1953,Masanao,Lovengreen,M,13/06/1991
10805,12/09/1959,Kerhong,Bernick,F,26/05/1987
10422,02/06/1954,Greger,Rubsam,F,07/12/1990
10382,12/06/1955,Shirish,Dredge,M,04/07/1990
10326,13/02/1953,Masali,Czap,F,13/05/1985
11567,06/07/1954,Teiji,Mitzlaff,M,03/02/1988
10464,04/09/1962,Mang,Maginnis,F,09/10/1989
11768,09/06/1964,Krassimir,Erol,M,31/03/1988
10639,18/04/1953,Pramod,Erol,M,25/10/1992
10355,10/12/1952,Satyanarayana,Cochrane,M,15/11/1987
10780,12/09/1955,Goncalo,Staudhammer,M,06/11/1989
11424,07/04/1963,Lein,Sudkamp,M,01/08/1989
10473,13/10/1963,Przemyslawa,Oskamp,M,30/10/1987
11824,05/01/1960,Zhensheng,Karcich,X,09/10/1993
11516,06/01/1958,Hironoby,Sethi,M,26/07/1992
11800,09/12/1958,Aamer,Fraisse,M,08/08/1990
11554,28/05/1955,Subhash,Taubenfeld,M,1888-10-17
11500,06/11/1960,Ranan,Weedon,M,07/05/1991
11685,27/02/1958,Ulf,Erde,M,10/09/1992
10389,24/03/1953,Make,Peir,M,31/10/1995
10449,28/09/1959,Aleksandar,Sudkamp,M,28/03/1987
11270,10/10/1962,Gina,Falster,M,28/09/1988
11615,05/03/1955,Shem,Isaak,F,13/09/1988
10193,29/06/1960,Masaru,Cheshire,M,28/07/1991
11435,29/05/1962,Utpal,Lichtman,M,15/10/1986
11212,10/08/1961,Teruyuki,Peternell,M,16/10/1985
10538,18/08/1955,Przemyslawa,Falby,M,23/07/1987
11032,19/04/1953,Erez,Schaaf,M,12/03/1992
11601,17/11/1958,Erez,Ritzmann,M,07/04/1990
10066,13/11/1952,Kwee,Schusler,M,26/02/1986
10238,02/11/1964,Mototsugu,Gire,FF,19/11/1986
10897,27/05/1958,Arno,Kumaresan,F,09/04/1986
10097,27/02/1952,Remzi,Waschkowski,M,15/09/1990
11090,10/07/1959,Ebbe,Hasenauer,M,25/07/1986
10563,27/10/1956,Mohit,Spelt,M,29/09/1992
11323,24/05/1964,Hyuckchul,Pfau,X,13/02/1995
10709,06/01/1961,Jiafu,Mateescu,F,02/02/1986
10758,26/11/1962,Fumiyo,Boyle,F,06/02/1988
10044,21/09/1961,Mingsen,Casley,F,21/05/1994
11559,08/06/1961,Jaihie,Nollmann,F,17/12/1990
10869,09/10/1962,Guangming,Jonsson,F,15/03/1996
10910,1258-11-11,Arco,Jervis,M,13/07/1989
10627,06/10/1962,Shigeu,Itzfeldt,M,07/11/1991
10354,21/04/1961,Moto,Kusakari,M,26/03/1996
11835,13/09/1961,Arnould,Hofman,F,24/02/1990
11773,31/12/1961,Naftaly,Lorys,M,31/10/1987
10309,06/11/1964,Prodip,Schusler,F,20/06/1985
10110,07/03/1957,Xuejia,Ullian,F,22/08/1986
11115,27/06/1958,Sahrah,Demos,M,03/11/1998
11301,19/08/1953,Oxenboll,F,23/05/1989,
10099,25/05/1956,Valter,Sullins,F,18/10/1988
11204,15/12/1955,Diederik,Covnot,M,18/09/1985
10006,20/04/1953,Anneke,Preusig,F,02/06/1989
10019,23/01/1953,Lillian,Haddadi,M,30/04/1999
10251,25/04/1957,Alair,Rosenbaum,M,25/06/1992
10979,11/09/1959,Elrique,Raney,F,27/01/1986
10754,08/09/1956,Chenyi,Feinberg,X,11/01/1988
11959,14/02/1962,Duro,Pettis,M,03/04/1991
10856,13/03/1964,Sreenivas,Peck,F,31/12/1986
10209,12/12/1956,Yolla,Ellozy,F,23/11/1991
10115,25/12/1964,Chikara,Rissland,M,23/01/1986
11138,12/11/1956,Adel,Matteis,M,22/10/1986
10321,12/12/1955,Guenter,Ravishankar,M,24/09/1991
11901,05/09/1962,Baoqiu,Plumb,M,10/11/1989
11330,21/08/1961,Chriss,Adachi,M,28/06/1990
10270,30/01/1963,Bedir,Hartvigsen,F,26/04/1990
11820,26/11/1961,Danil,Badache,M,20/06/1993
11775,16/06/1963,Sajjad,Xiaoshan,F,06/02/1985
11657,01/04/1958,Gou,Bazzichi,F,19/03/1989
10072,15/05/1952,Hironoby,Sidou,F,21/07/1988
10197,06/08/1963,Kasidit,Krzyzanowski,F,22/11/1993
10232,11/03/1956,Marko,Auria,F,04/06/1992
10676,26/08/1953,Valeri,Danley,F,20/03/1986
10479,27/01/1959,Duro,Coney,F,28/02/1987
11455,13/10/1959,Jianhui,Wolniewicz,M,14/08/1994
10228,21/04/1953,Karoline,Cesareni,F,26/08/1991
11879,14/11/1957,Heping,Garigliano,M,10/12/1987
11802,18/01/1956,Katsuo,Benzmuller,F,12/04/1988
10646,24/11/1957,Uri,Chorvat,M,07/08/1988
11185,10/04/1954,Aloys,Baezner,M,26/01/1995
11376,10/03/1952,Valery,Suomi,M,14/03/1986
10818,20/12/1958,Huan,Monarch,M,22/10/1995
11010,20/03/1963,Jaques,Narwekar,F,18/12/1986
11676,12/04/1952,Valeri,Ferriere,F,16/03/1985
10617,26/01/1955,Hidekazu,Angel,F,29/03/1985
11132,01/08/1952,Kristin,Harnett,M,30/08/1994
10005,21/01/1955,Kyoichi,Maliniak,M,12/09/1989
11148,23/01/1953,Zhanqiu,Botman,F,06/07/1985
10621,03/02/1962,Hinrich,Siepmann,F,23/06/1991
11183,26/06/1960,Herbert,Serdy,M,28/12/1990
11134,15/05/1954,Sachar,Rajcani,F,26/05/1988
10127,24/02/1952,Subir,Baja,F,14/01/1989
11143,06/03/1955,Yongdong,Rosen,M,09/05/1996
10861,27/02/1962,Howell,Baek,M,10/06/1989
11814,16/09/1954,Manohar,Shinomoto,F,08/06/1993
11891,16/06/1960,Hyuncheol,Bail,M,20/03/1991
11753,07/12/1963,Fayez,Nishimukai,F,16/11/1985
10031,27/01/1959,Karsten,Joslin,M,01/09/1991
11198,12/05/1963,Leif,Gini,M,07/02/1988
10484,30/08/1961,Nirmal,Varley,F,31/10/1995
11492,02/07/1962,Menkae,Mikschl,X,15/03/1994
11252,04/11/1959,Rutger,Dulin,M,15/01/1986
11764,22/04/1953,Sanjay,Anick,F,25/04/1988
10785,09/02/1963,Keiichiro,Marzano,M,11/11/1994
11293,12/10/1958,Naftali,Birge,F,08/08/1992
11444,17/11/1963,Sangeeta,Leuchs,M,01/01/1992
11448,19/01/1960,Yolla,Biron,M,26/08/1995
10263,08/02/1961,Takahiro,Waterhouse,M,05/02/1994
11816,26/04/1964,Masako,Besselaar,M,05/08/1991
11846,24/04/1954,Fai,Perly,F,21/11/1993
11417,20/11/1954,Anneli,Cyne,M,15/05/1990
10766,10/06/1964,Nathalie,Standera,M,05/08/1996
11692,02/07/1956,Rance,Provine,X,20/04/1989
11605,26/05/1961,Arno,Genther,M,22/05/1987
11484,08/04/1959,Holgard,Siepmann,M,22/01/1995
10750,14/06/1953,Roddy,Demeyer,F,04/08/1991
11765,17/08/1955,Zorica,Junet,F,04/07/1991
11848,19/09/1958,Amabile,Haumacher,M,24/11/1993
10429,13/02/1952,Martien,Improta,F,09/03/1986
10224,17/05/1954,Leon,Trogemann,M,09/01/1988
11590,12/10/1961,Adel,Eppinger,M,26/06/1997
10469,22/12/1964,Munehiko,Ananiadou,M,05/06/1985
10171,11/09/1957,Herbert,Trachtenberg,M,22/07/1989
10340,20/08/1952,Djelloul,Laventhal,M,05/06/1987
10159,03/03/1955,Serif,Buescher,M,29/05/1991
10654,17/03/1960,Nahla,Castellani,F,28/05/1987
10744,17/02/1957,Yaghout,Syang,M,29/12/1985
10432,06/11/1953,Hisao,Tiemann,F,30/04/1985
10683,18/06/1952,Guiseppe,Stranks,F,07/09/1993
10527,15/09/1964,Tetsushi,Barvinok,X,25/01/1996
11304,01/03/1959,Rajmohan,Azadmanesh,F,10/09/1991
10632,05/04/1960,Yoshimitsu,Velardi,F,25/07/1985
10272,30/11/1954,Yishai,Cannane,M,23/05/1988
10437,07/07/1956,Narain,Reeker,F,12/04/1996
10796,30/06/1959,Khoa,Rousseau,M,08/11/1990
11346,25/04/1962,Jungsoon,Fiebach,M,27/10/1988
10809,06/01/1962,Shim,Feldhoffer,F,04/03/1987
11211,11/12/1952,Yurij,Rissland,M,17/09/1985
11315,21/04/1955,Neven,Meriste,M,17/07/1999
10555,25/09/1962,Vitaly,Picci,M,06/11/1989
11839,24/10/1962,Navid,Falck,M,12/12/1988
10125,13/09/1957,Syozo,Hiltgen,X,26/10/1990
10177,08/11/1954,Pragnesh,Iisaka,M,06/02/1993
11503,01/08/1953,Nathan,Picht,F,25/01/1993
11157,01/02/1965,Mario,Cochrane,M,30/03/1985
10037,22/07/1963,Pradeep,Makrucki,M,05/12/1990
10461,26/10/1956,Gal,Karcich,M,03/08/1987
10849,05/03/1953,Makato,Mayerwieser,M,25/06/1995
1097C,24/08/1962,Gen,Tiemann,F,16/09/1994
10105,05/02/1962,Hironoby,Piveteau,M,23/03/1999
10023,29/09/1953,Bojan,Monte_Mayor,F,17/12/1989
11070,30/06/1952,Adib,Raney,M,24/07/1985
10770,18/06/1956,Bedir,Perry,F,25/12/1987
11095,31/12/1961,Nathan,Flowers,M,28/05/1994
11923,17/07/1957,Breannda,Gustavson,F,04/07/1994
11667,15/05/1955,Kristian,Marchegay,F,08/09/1990
10240,01/04/1952,Remko,Maccarone,M,06/10/1998
10401,25/04/1962,Eckart,Barriga,M,05/04/1991
10132,15/12/1956,Ayakannu,Skrikant,M,30/10/1994
10261,25/12/1959,Mang,Erie,M,20/10/1993
10868,11/05/1959,Houman,Unno,F,20/03/1990
10582,08/05/1960,Shmuel,Juneja,M,22/06/1986
10390,07/03/1960,Wanqing,Bratten,M,17/05/1989
10300,12/07/1960,Tadahiko,Ulupinar,F,17/05/1991
10810,23/10/1957,Lijie,Lunn,F,07/09/1994
10210,24/01/1958,Yuping,Alpin,X,10/05/1994
11907,02/08/1958,Takahito,Cromarty,M,27/02/1992
11982,21/01/1957,Marsha,Hasenauer,M,17/12/1985
11384,17/12/1962,Jaana,Veccia,F,03/06/1994
10915,11/03/1961,Valery,Skafidas,M,06/12/1987
11553,14/01/1960,Toshimitsu,Aloia,M,21/01/1991
10421,22/03/1959,Divine,Marzano,M,12/09/1989
10886,30/09/1964,Sushant,Begiun,M,26/03/1995
11374,25/01/1960,Remzi,Matzat,F,12/12/1993
11693,15/02/1952,Hideo,Coorg,M,13/03/1989
10331,12/08/1961,Arto,Binkley,M,06/04/1985
10470,12/04/1956,Peternela,Iwayama,M,01/06/1988
11097,18/12/1957,Jovan,Rissanen,F,28/01/1989
11944,15/05/1952,Along,Aumann,M,14/06/1991
11061,11/11/1954,Pintsang,Erni,M,19/02/1993
11158,23/02/1952,Masaki,Hagimont,M,20/04/1996
11714,04/09/1961,Menkae,Bultermann,M,05/11/1989
11507,27/01/1956,Kristian,Cangellaris,M,19/05/1994
10246,23/06/1962,Basem,Teitelbaum,M,12/07/1987
10003,03/12/1959,Parto,Bamford,M,28/08/1986
10744,17/02/1957,Yaghout,Syang,M,29/12/1985
10025,31/10/1958,Prasadram,Heyers,M,17/08/1987
10718,19/12/1955,Adib,Rullman,M,21/07/1988
10932,19/11/1955,Avishai,Picci,F,09/09/1994
11442,01/05/1956,Leucio,Rindone,F,22/06/1987
11023,08/01/1964,Yifei,Driscoll,M,12/06/1990
11371,17/05/1956,Tadahiko,Masamoto,M,25/12/1988
10542,05/01/1955,Yannis,Couchot,F,28/03/1989
10663,09/01/1965,Teunis,Noriega,M,23/01/1993
10119,01/12/1960,Domenick,Peltason,X,14/03/1986
10548,12/06/1952,Ramalingam,Gunderson,M,04/05/1986
10168,11/09/1964,Dharmaraja,Stassinopoulos,M,06/12/1986
10552,25/03/1953,Kazuhito,Shiratori,M,18/08/1998
10909,11/11/1954,Georgi,Atchley,M,21/04/1985
10269,07/10/1959,Taizo,Oxman,F,24/07/1988
10901,12/06/1959,Chrisa,Narahara,M,30/10/1992
10490,28/09/1961,Huiqun,Vuskovic,F,07/10/1992
10803,15/05/1952,Katsuyuki,Velasco,F,20/04/1988
11156,13/04/1954,Tomoyuki,Armand,M,07/09/1995
11658,13/04/1961,Hongzue,Streng,M,03/01/1992
11655,28/10/1963,Gift,Broomell,M,05/03/1985
11890,23/10/1959,Remmert,Kirkerud,M,09/02/1990
11827,07/02/1956,Gretta,Rando,M,09/09/1991
10752,18/07/1964,Byong,Conde,M,28/05/1993
10175,11/01/1960,Aleksandar,Ananiadou,F,11/01/1988
10310,29/08/1964,Aksel,Alencar,M,24/10/1990
10657,09/03/1958,Juichirou,Kitsuregawa,M,1989-12-45
